video_id,trending_date,views,view_growth,view_growth_pct,view_velocity,engagement_rate,emerging_trend_score,emerging_status,trend_alert
M8mCjRbCPIo,2018-05-03,1568062,385186.0,32.563514687930095,0.32563514687930095,2.2282282205678094,60.85980797277588,Emerging,True
Oedi37b6-lg,2017-12-25,929959,141000.0,17.871651125090153,0.17871651125090154,14.929475385473983,60.856739183276616,Emerging,True
Tb9F4CqobtU,2018-03-05,147288,54520.0,58.77026560883063,0.5877026560883063,0.7060996143609799,60.85140509371792,Emerging,True
SdetHab0wTU,2018-05-25,639500,205765.0,47.44025729996426,0.4744025729996426,1.0053166536356528,60.84909252957381,Emerging,True
TvhjpOaNmTs,2018-05-13,1702151,926276.0,119.38469469953279,1.193846946995328,0.3084332706087768,60.84729987036136,Emerging,True
P1nyfbREUDI,2017-12-22,214206,67134.0,45.64703002610966,0.4564703002610966,1.0793348458960066,60.84123318748988,Emerging,True
fWajtP80g54,2017-11-20,1471136,284445.0,23.969592758350743,0.23969592758350744,4.69317588584604,60.83865391886783,Emerging,True
daDh5JJdLYw,2018-05-13,2348459,730861.0,45.18186842466422,0.45181868424664223,1.0984649934276052,60.834072678658245,Emerging,True
bTf--efVD_s,2018-04-21,145854,36163.0,32.96806483667758,0.3296806483667758,2.146667215160366,60.82766839518176,Emerging,True
I8KlefZ0Dns,2018-04-26,581493,192149.0,49.351986931864886,0.4935198693186489,0.9338031584215115,60.82509250256577,Emerging,True
7q5TDPbiFn0,2018-03-05,99832,48857.0,95.84502206964198,0.9584502206964198,0.3886529369340492,60.8210885593907,Emerging,True
YHXIKYZR9HE,2018-03-08,380456,254901.0,203.01939389112343,2.0301939389112342,0.18398973862943416,60.81391454653487,Emerging,True
a6HI3D8V_yI,2018-01-26,410947,77274.0,23.158601385188494,0.23158601385188493,5.169766417567229,60.81362421001459,Emerging,True
nezwYEtwlOA,2018-03-04,1714827,571103.0,49.933637835701624,0.4993363783570162,0.9183433664153877,60.81265867228434,Emerging,True
OFawo8koz8E,2018-03-24,704968,198958.0,39.31898579079465,0.39318985790794647,1.4575129651274952,60.807240182574404,Emerging,True
O-Wt0_7Jd80,2017-11-25,114950,64684.0,128.68340428918154,1.2868340428918155,0.2827316224445411,60.8013895640901,Emerging,True
CYRbswGAN0o,2018-05-25,107406,45065.0,72.28790041866509,0.7228790041866509,0.538144982589427,60.80016407389402,Emerging,True
GpxCT36DxKg,2018-05-24,9499263,2958771.0,45.23774358259287,0.4523774358259287,1.0904530172498645,60.79727083670933,Emerging,True
le-5uUfp5Vk,2018-01-26,394418,69725.0,21.474130948311174,0.21474130948311174,6.370652455009659,60.79555582563604,Emerging,True
2h8sbU6iZHQ,2018-06-05,931322,396187.0,74.03496314014221,0.7403496314014221,0.5231273394164424,60.793692270296546,Emerging,True
yVu_wJl0wgI,2018-01-28,840696,378205.0,81.77564536390979,0.8177564536390979,0.46092761235928326,60.786150272781285,Emerging,True
VDP3iqeBAnU,2018-01-02,218766,146541.0,202.89511941848392,2.028951194184839,0.18284376914145709,60.78573164803111,Emerging,True
RI4v1o9zc6U,2018-01-21,517781,144010.0,38.52893884223227,0.38528938842232274,1.5228446003233027,60.78558647977098,Emerging,True
px6R6UFHv0Q,2017-11-17,155115,42010.0,37.14247822819504,0.37142478228195036,1.6465203236308548,60.78017136606709,Emerging,True
surcS-nuBHs,2018-01-20,440443,78474.0,21.679757106271534,0.21679757106271536,6.182411799029613,60.77819640252796,Emerging,True
iRnUOgosau8,2018-02-16,1695811,273985.0,19.26993879701173,0.1926993879701173,9.105024085820885,60.77438826770378,Emerging,True
udZU4Q84oPk,2018-04-29,2115112,675734.0,46.94625039426752,0.46946250394267525,1.0164946347994812,60.765961756603474,Emerging,True
fUUsK7IASXc,2018-01-22,188110,39060.0,26.2059711506206,0.262059711506206,3.685609483812663,60.76587398044617,Emerging,True
Wn1tfxXcp3Y,2018-01-27,349221,140942.0,67.66980828600099,0.6766980828600099,0.587307177976124,60.763291335818074,Emerging,True
kPTKhab4mfA,2018-03-09,124718,52011.0,71.5350653994801,0.715350653994801,0.5436264212062413,60.7611036838978,Emerging,True
XfMfePkc20M,2018-01-04,184451,77983.0,73.24548221061727,0.7324548221061726,0.5280535209893142,60.76074920326257,Emerging,True
6uvlWIfoKgs,2018-02-04,94205,73337.0,351.4328157945179,3.514328157945179,0.11570511119367337,60.758902527953325,Emerging,True
KuT5K7WDY5M,2018-03-07,128758,82562.0,178.7211013940601,1.787211013940601,0.20658910514298143,60.749466591044126,Emerging,True
NwP1zp4vOJU,2017-12-25,6603124,1016208.0,18.18906888881093,0.1818906888881093,12.151036388230784,60.738791659914654,Emerging,True
A8wilTBTVlA,2017-12-25,183248,43491.0,31.119013716665357,0.31119013716665356,2.4114860735178554,60.73806244260789,Emerging,True
8dfXKIzU_24,2018-05-30,6540418,1428192.0,27.936793091698213,0.27936793091698214,3.1554405238319627,60.73528061362286,Emerging,True
rHA0KEhVNUM,2018-01-31,512342,220680.0,75.66292489251256,0.7566292489251256,0.5059120665492972,60.73087154972181,Emerging,True
DMl1YJyqEdo,2018-03-20,8020245,1637799.0,25.66099266644794,0.2566099266644794,3.8395211118862327,60.728248393021126,Emerging,True
1qRRQGeFtAA,2018-02-26,116194,76229.0,190.73939697235082,1.9073939697235083,0.19192040897120333,60.72468333063253,Emerging,True
rqnsB26fEtk,2018-06-08,505644,116565.0,29.95921136838534,0.2995921136838534,2.6570076971149663,60.72414992167666,Emerging,True
yxW-fNNjVrw,2018-02-08,1388178,803588.0,137.46181084178656,1.3746181084178657,0.2586844050258684,60.70658118619349,Emerging,True
4Dbqy5mlIGY,2018-02-07,108467,51103.0,89.08548915696255,0.8908548915696255,0.4176385444420884,60.68955598768433,Emerging,True
tmwz--YP5rQ,2018-01-21,427539,73726.0,20.837561084527703,0.20837561084527703,6.904399364736316,60.68343191270999,Emerging,True
lm0rBWwF9TQ,2018-05-24,214002,50828.0,31.14957039724466,0.3114957039724466,2.3967065728357677,60.68045089936801,Emerging,True
FX0nqYI5IVM,2018-02-20,123553,81731.0,195.42585242217015,1.9542585242217014,0.18534556020493229,60.671909604062,Emerging,True
qACM0T6CJBQ,2018-03-06,117749,18965.0,19.19845319080013,0.1919845319080013,9.053155440810539,60.66907038297413,Emerging,True
4juJXyLX510,2018-04-24,5633868,900811.0,19.032329422612065,0.19032329422612065,9.352189295169854,60.66310498028412,Emerging,True
Wkf61IKHHKU,2017-12-07,135862,98545.0,264.07535439611974,2.6407535439611975,0.13616758181095523,60.66247366715281,Emerging,True
58C9Ib6GHWA,2017-12-28,155911,104321.0,202.21166892808685,2.0221166892808684,0.1789482461147706,60.660762032085564,Emerging,True
qcjuTF7BS8E,2018-03-04,1122025,224246.0,24.977862035088812,0.24977862035088813,4.097591408391079,60.65893561281261,Emerging,True
-3FaXkFBUDo,2018-01-08,527937,92735.0,21.308495824927277,0.21308495824927276,6.391671733559118,60.65846297196565,Emerging,True
wLIBF4Y0HvU,2018-01-06,116383,39653.0,51.678613319431776,0.5167861331943178,0.852358162274559,60.65759533841084,Emerging,True
LpYlebfz4fw,2018-06-09,2795210,779777.0,38.69029632838204,0.3869029632838204,1.4897270688069948,60.65314913844326,Emerging,True
BYvOozMBwdc,2018-03-05,1064423,464897.0,77.54409316693521,0.7754409316693521,0.48439389227778806,60.64958070004862,Emerging,True
AKi4CSvMGS0,2018-04-02,2394855,507149.0,26.865889073828235,0.26865889073828236,3.4103526100745136,60.64654567060984,Emerging,True
YpkJO_GrCo0,2018-02-24,1422491,366065.0,34.65126757576962,0.34651267575769623,1.9195903524169924,60.64186315021876,Emerging,True
hdXmRcm_Mlc,2018-02-07,324527,67618.0,26.31982530779381,0.2631982530779381,3.5836771670770076,60.64078958029492,Emerging,True
2SN78FcSjPQ,2018-05-09,1130381,186697.0,19.78384713526986,0.19783847135269858,8.154418731383489,60.63304839842273,Emerging,True
mfC-E6oku9s,2018-06-14,2368233,581130.0,32.51799140844148,0.3251799140844148,2.1778262527378005,60.62208988278507,Emerging,True
94lHHiBC-PE,2018-02-11,501175,106096.0,26.854375960250987,0.26854375960250987,3.400209507657006,60.62081375249824,Emerging,True
7gShaSuK_PY,2017-11-15,223867,134336.0,150.04411879684133,1.5004411879684134,0.2318340800564621,60.61539863879435,Emerging,True
PCxup2LyoMk,2018-01-16,308784,105666.0,52.021977372758684,0.5202197737275869,0.8426602414632882,60.61093893480257,Emerging,True
uoD_YUyCRw0,2018-01-31,436048,107985.0,32.915933829782695,0.32915933829782695,2.1020621582945,60.61078701453033,Emerging,True
3sFFcg0osgU,2018-04-03,276738,109641.0,65.61518160110595,0.6561518160110594,0.6020134567713866,60.61058445416734,Emerging,True
_q3NLZEzQ_4,2018-05-28,310865,50412.0,19.355507519590866,0.19355507519590864,8.678365206761777,60.61009830929618,Emerging,True
VQLv3xBbHtI,2018-06-03,793793,245152.0,44.68349977489834,0.4468349977489834,1.0970114374906303,60.605101820342455,Emerging,True
x4gQHzfLKsg,2017-12-06,2381431,363079.0,17.988884000412217,0.17988884000412217,12.47153497203992,60.60418017069087,Emerging,True
8PYhr24iiCI,2017-12-02,332396,228671.0,220.45890576042422,2.204589057604242,0.1585458308764245,60.604075514503315,Emerging,True
TI09lRZ19QQ,2018-05-13,404001,157825.0,64.11063629273366,0.6411063629273366,0.6173252046405826,60.60235037541188,Emerging,True
HCkc-PkQ7sw,2018-06-03,3361697,1110430.0,49.32466917518002,0.4932466917518002,0.9184349452077328,60.59839707232754,Emerging,True
i6VtZTMP38w,2018-03-26,642182,239773.0,59.58440293333399,0.5958440293333399,0.6817381988283695,60.59382258413006,Emerging,True
i1v3aBSSdL4,2018-01-18,122532,32839.0,36.61266765522393,0.3661266765522393,1.6648712173146607,60.592924566520814,Emerging,True
aOuIUS4BnQI,2017-11-22,134974,43094.0,46.90248149760558,0.4690248149760558,1.0038970468386506,60.58706719602442,Emerging,True
NEVyPA3PeqM,2018-01-09,378693,140374.0,58.901724159634774,0.5890172415963477,0.6905329646969973,60.582982228704154,Emerging,True
6VutOzF8gq4,2018-01-21,292281,60571.0,26.140865737344093,0.26140865737344093,3.6259626865926964,60.5796568627451,Emerging,True
sdOL3FDFwsQ,2018-04-25,349859,71902.0,25.868029947078146,0.25868029947078147,3.7126385200895213,60.57738818667963,Emerging,True
TAYlQ3vJwi0,2018-05-13,1300726,723213.0,125.22886930683812,1.2522886930683812,0.2808431598968576,60.57728015448604,Emerging,True
fCQJ4TmdH54,2018-02-04,912092,360092.0,65.2340579710145,0.6523405797101449,0.6038864500510913,60.57145316804407,Emerging,True
zN23NjdOT14,2017-12-23,3909294,671266.0,20.730703996382985,0.20730703996382985,6.869731465579207,60.549948009506835,Emerging,True
tqQUSZP7QqY,2017-12-18,101783,64926.0,176.1564967306075,1.761564967306075,0.20042639733550788,60.54977245719224,Emerging,True
MPt-AH9isAw,2018-01-17,153516,34209.0,28.673087077874726,0.28673087077874726,2.883738502827067,60.548489574893324,Emerging,True
0ofpAJKeUpM,2018-02-26,439693,107141.0,32.21781856672039,0.3221781856672039,2.202218365996275,60.54382393453249,Emerging,True
YNPOyYRkJrg,2018-01-31,319596,182240.0,132.67713095896795,1.3267713095896796,0.2625189301493135,60.543820558526434,Emerging,True
5iKIqK6iBuo,2018-05-23,2015420,427288.0,26.90506834444492,0.2690506834444492,3.363864603903901,60.54359099011506,Emerging,True
s0eNfufEem0,2018-01-28,265448,135129.0,103.69094299373076,1.0369094299373076,0.34809077484102346,60.542146059525734,Emerging,True
BUpmx0gtVII,2018-03-14,39666,6966.0,21.30275229357798,0.2130275229357798,6.307669036454394,60.53469521417382,Emerging,True
xnM2TcCkMC4,2018-05-07,214393,50613.0,30.903040664305774,0.30903040664305775,2.400731367162174,60.532318505914766,Emerging,True
vI3OGlvYsyc,2018-04-07,1347469,558245.0,70.73340395122297,0.7073340395122297,0.5442054696620108,60.532163209636465,Emerging,True
9cOvhuGcYYk,2018-05-26,762880,153964.0,25.284932568695844,0.25284932568695845,3.886587667785235,60.52877369956247,Emerging,True
jRT74op6xak,2017-12-12,1892557,314095.0,19.89880022452235,0.1989880022452235,7.844519346048759,60.52629571112191,Emerging,True
kRfBT4SDP28,2017-11-25,208177,75485.0,56.887378289572844,0.5688737828957284,0.721021054199071,60.52231539998919,Emerging,True
XGtR3ryx87M,2018-02-13,176380,66226.0,60.12128474680901,0.6012128474680901,0.6701440072570586,60.51768014368282,Emerging,True
lICK0hSNAuA,2017-12-05,586327,106951.0,22.310461933847332,0.2231046193384733,5.544687520786183,60.51536082752661,Emerging,True
UCoVXBzprOU,2017-12-17,261097,69496.0,36.27120944045178,0.3627120944045178,1.6871124524601968,60.514675498298494,Emerging,True
Ztel4Tuq_Gc,2018-05-20,632140,130325.0,25.970726263662904,0.259707262636629,3.644129464991932,60.50255563657969,Emerging,True
D3nkjqJYtlY,2017-12-28,198506,69864.0,54.308857138415135,0.5430885713841513,0.7722688482967769,60.49859220547724,Emerging,True
H3LnUt0b9Cg,2018-04-03,211475,40736.0,23.858638038175226,0.23858638038175226,4.543326634353942,60.496836682331335,Emerging,True
WabptqXRxhw,2018-01-26,826398,250894.0,43.59552670355028,0.43595526703550275,1.13686141544389,60.496482201696104,Emerging,True
CQAQhJ_RRDA,2018-03-07,419695,269616.0,179.64938465741375,1.7964938465741376,0.19299729565517817,60.494527494193264,Emerging,True
5mD-aCfE-jw,2018-01-01,200779,138091.0,220.2829887697805,2.202829887697805,0.15290443721703964,60.492562658672284,Emerging,True
SS_M2QGSJCA,2018-02-13,232059,45808.0,24.594767276417308,0.24594767276417306,4.173507599360508,60.487657321881926,Emerging,True
Ik9guootKrQ,2017-12-24,401195,145429.0,56.86017688042977,0.5686017688042977,0.7200987051184586,60.48433870793497,Emerging,True
3GpRDnNfX2E,2018-03-10,1291979,234135.0,22.133225693013337,0.22133225693013336,5.651020643524392,60.4836905147734,Emerging,True
w-5MF5CiWqo,2018-01-26,124125,49823.0,67.05472261850286,0.6705472261850286,0.5824773413897281,60.4766751742019,Emerging,True
CABhqeOj60o,2018-02-11,253013,149106.0,143.4994754925077,1.4349947549250772,0.236746728428974,60.47470696267488,Emerging,True
i2AWgeqSuy4,2018-01-01,648577,119350.0,22.551759452937965,0.22551759452937964,5.319800116254507,60.47221884621617,Emerging,True
6ZB3Ogq6C60,2018-01-16,540466,145658.0,36.89337602074932,0.36893376020749324,1.6130524399314665,60.455531248312,Emerging,True
QW0UofhzaxM,2018-06-05,199334,88315.0,79.54944649114115,0.7954944649114115,0.46304192962565344,60.4519594339113,Emerging,True
0jBOb_F7d80,2017-12-06,421074,143168.0,51.51669989133016,0.5151669989133016,0.8454570930525276,60.44201034408253,Emerging,True
UeF-d1IsQTo,2018-02-13,92687,13989.0,17.775547027878726,0.17775547027878727,12.887459945839222,60.44021430886404,Emerging,True
YO0SJWfLPFo,2017-12-29,319028,137457.0,75.70426995500382,0.7570426995500382,0.4933736223779731,60.43674039863879,Emerging,True
wRjIre6l9gs,2018-01-01,420549,79620.0,23.35383613596966,0.2335383613596966,4.80276971292287,60.43600105331389,Emerging,True
1ftKP3R9DDQ,2018-05-02,90497,18327.0,25.394208119717334,0.2539420811971733,3.8023359890383106,60.430636579700746,Emerging,True
81pMBn-6bRM,2018-02-25,210208,45568.0,27.677356656948493,0.27677356656948493,3.094078246308418,60.42904310484525,Emerging,True
VcE0Cun5Bd8,2017-11-27,121523,84839.0,231.26976338458184,2.3126976338458185,0.1407141035030406,60.42502903365203,Emerging,True
wzijpVyAtf8,2018-05-26,375858,300379.0,397.9636720147326,3.979636720147326,0.052945527300203805,60.41565386485173,Emerging,True
tKqo-4qAeJA,2018-06-05,867194,303350.0,53.800341938550375,0.5380034193855038,0.7779112862865749,60.414198806244265,Emerging,True
AdZpDrdIEU0,2018-01-22,5057200,1637594.0,47.888382462774956,0.4788838246277496,0.9519299216958,60.41389496569978,Emerging,True
s-du8to_GqI,2017-12-22,139260,104217.0,297.397483092201,2.97397483092201,0.10196754272583657,60.40735901798735,Emerging,True
rYIWWcDsGzg,2018-03-20,222315,47272.0,27.0059356843747,0.270059356843747,3.287227582484313,60.40259209744504,Emerging,True
UhLoR0iAchk,2018-05-22,1599676,675067.0,73.01107819629703,0.7301107819629703,0.5161045111635106,60.39683263112407,Emerging,True
3tCBIDzF34M,2018-03-04,915219,162520.0,21.591632246090402,0.21591632246090403,5.971139148116462,60.38368646356615,Emerging,True
h_67XloYXTc,2017-12-17,1576814,409840.0,35.11989127435572,0.35119891274355725,1.8061737148452512,60.383028142386436,Emerging,True
FBRtGbJZpqs,2018-01-09,250963,76088.0,43.50993566833453,0.43509935668334526,1.1312424540669341,60.3825723815697,Emerging,True
jMtyrGUlPhs,2017-11-30,289697,63861.0,28.27759967409979,0.2827759967409979,2.9382423704767393,60.38210986874088,Emerging,True
Sg0w734G5kE,2018-02-20,291489,77992.0,36.53072408511595,0.3653072408511595,1.63642538826508,60.379739912493925,Emerging,True
9Vyol9k58cY,2017-12-27,1562209,318244.0,25.583034892460798,0.255830348924608,3.711731272832252,60.37169151407119,Emerging,True
E8jrQAmQYRA,2018-04-18,1138302,239914.0,26.704942630578326,0.26704942630578327,3.3368121992230533,60.37089477664344,Emerging,True
J-IzGBU344M,2018-01-31,3322496,1175710.0,54.76605493048679,0.5476605493048678,0.7580445544554455,60.3698212067196,Emerging,True
B3yFBYKJMmg,2018-04-18,454075,118235.0,35.20575273939971,0.35205752739399715,1.7961790453118978,60.36338316318263,Emerging,True
cZIOEORESWk,2017-12-01,101044,18897.0,23.003883282408367,0.23003883282408366,4.9503186730533235,60.36277210608762,Emerging,True
9eHBEiSTM9s,2018-01-18,136148,53940.0,65.61405216037369,0.6561405216037369,0.5920028204600876,60.35813684978124,Emerging,True
V0d77Ji-w7c,2018-02-19,168653,54275.0,47.45230726188603,0.4745230726188603,0.9599592061807379,60.35398436233997,Emerging,True
KbeTjRunkWs,2018-02-24,345683,74021.0,27.24746191959126,0.2724746191959126,3.2032237628115934,60.35094595689516,Emerging,True
C4sQB5uGX8Q,2018-03-18,325610,67281.0,26.044694943270013,0.26044694943270014,3.5527164399127793,60.34932547399124,Emerging,True
wlETea7QhNo,2018-02-09,345623,90159.0,35.292252528732035,0.3529225252873204,1.7863394507888652,60.34619254037703,Emerging,True
f-hsrO_HAIQ,2018-05-28,658055,156697.0,31.254512743388958,0.31254512743388957,2.3002636557734535,60.34338707934964,Emerging,True
RkztSs228oo,2018-03-22,1579534,537979.0,51.651521043055816,0.5165152104305581,0.8323974032847663,60.34144249986496,Emerging,True
0cCxdgNqoP4,2017-11-26,215577,67544.0,45.62766410192322,0.4562766410192322,1.0288667158370326,60.33756009290768,Emerging,True
HQUWWJ2Ch6Y,2018-01-18,133677,92524.0,224.82929555560958,2.2482929555560958,0.13839329129169564,60.33194241884081,Emerging,True
mTVPgE2Lli8,2018-06-02,290728,61866.0,27.032010556579948,0.2703201055657995,3.25802812250626,60.33027467185221,Emerging,True
P0yA12jo6WI,2018-02-13,105422,31946.0,43.47814252272851,0.43478142522728513,1.1278480772514274,60.326220088586396,Emerging,True
G90kJlY8AHw,2018-01-01,647458,231944.0,55.8209831678355,0.558209831678355,0.7302404171390268,60.31799276184303,Emerging,True
lmh7oScnK14,2018-01-26,957867,163700.0,20.612793027159277,0.20612793027159276,6.751981224950853,60.31598066223735,Emerging,True
J-dv_DcDD_A,2018-04-16,16585986,2913827.0,21.312120492454774,0.21312120492454775,6.127618822299741,60.31163911845729,Emerging,True
eJ8rWDRCS0g,2017-12-17,157668,84457.0,115.36107961918292,1.1536107961918292,0.3006317071314408,60.30592691622103,Emerging,True
9zko9tPc6Lk,2018-03-24,329115,80726.0,32.49982889741494,0.32499828897414945,2.104431581665983,60.30348268784098,Emerging,True
xlY0tV0geAc,2018-02-12,113049,50986.0,82.15200683176772,0.8215200683176772,0.4396323718033773,60.30324974342354,Emerging,True
8aoeu6lwwVk,2018-03-20,681924,274951.0,67.5600101235217,0.6756001012352171,0.5691250051325367,60.29642345919084,Emerging,True
Zh9yq1fgJvY,2017-12-07,245980,159482.0,184.3765173761243,1.843765173761243,0.17765672005854136,60.28853373305245,Emerging,True
xFS78FY3lZA,2018-06-09,653594,106122.0,19.384005026741093,0.19384005026741094,8.128746591920978,60.28285866688273,Emerging,True
81oEIrDYX4E,2017-12-19,882364,130280.0,17.32253312130028,0.1732253312130028,15.797562003889551,60.28135296818452,Emerging,True
a7NJ6Gek9v4,2017-12-14,3495663,615298.0,21.361806576597065,0.21361806576597064,6.0457772960379765,60.277261248852156,Emerging,True
j2O68Ho3Zgg,2018-01-22,3841235,1112199.0,40.754280998858206,0.40754280998858206,1.2667019851688324,60.272247879868196,Emerging,True
ZLHWcpH6qx0,2017-11-21,33892,10454.0,44.60278180732145,0.4460278180732145,1.0680986663519414,60.26814265651164,Emerging,True
BLXjbEfDSEU,2018-01-04,497577,135243.0,37.32550630081637,0.3732550630081637,1.5491069723881932,60.267835439961104,Emerging,True
nLHC3pGgwj4,2018-04-23,1319387,310516.0,30.778563364394458,0.30778563364394457,2.3667051441313274,60.266518797601684,Emerging,True
yi-iuoAoowo,2017-12-24,185025,103564.0,127.13322939811688,1.2713322939811689,0.2637481421429536,60.26225152595473,Emerging,True
41dRU2x6K2c,2018-02-05,3970332,1262543.0,46.62634348540451,0.4662634348540451,0.988783809515174,60.26122184410954,Emerging,True
MViSZ22n9fE,2018-02-15,402532,144388.0,55.933122598239734,0.5593312259823974,0.7236691741277712,60.25667436396046,Emerging,True
8Ep2uQs6dGo,2018-02-05,158561,32317.0,25.598840340927094,0.2559884034092709,3.657267550028065,60.25648193161562,Emerging,True
q7BpG9iQRtk,2018-02-18,151116,41495.0,37.853148575546655,0.3785314857554665,1.5014955398501812,60.25285610111813,Emerging,True
ZYR02RgRc1g,2018-04-15,1323943,496736.0,60.04978197718346,0.6004978197718346,0.659771606481548,60.251782531194294,Emerging,True
WczCW9C29-Q,2018-03-02,234269,42707.0,22.294087553898997,0.22294087553898997,5.375871327405675,60.250681953222056,Emerging,True
tnS7uKdBxZY,2018-01-06,596161,151179.0,33.97418322538889,0.33974183225388893,1.9122351176947168,60.25003376006049,Emerging,True
f0VA3xyt2pM,2017-12-17,609975,157391.0,34.776085765294404,0.34776085765294407,1.8205664166564204,60.24718441095446,Emerging,True
R-CF9NylKVc,2018-05-01,188760,31867.0,20.311294958984785,0.20311294958984785,7.0285018012290745,60.24522295143953,Emerging,True
Iih7so-TiMU,2018-03-13,52189,16717.0,47.127311682453765,0.47127311682453765,0.9638046331602445,60.242603170744886,Emerging,True
YAdPv-QPLHQ,2018-05-21,2282721,386649.0,20.392105363087477,0.20392105363087476,6.938167213601662,60.241465456706095,Emerging,True
z-Tm08sJk7c,2018-02-23,379078,110257.0,41.015024867848865,0.41015024867848865,1.2506660898284787,60.23905836439259,Emerging,True
fDyK4NLerc8,2017-12-01,106272,35540.0,50.24599898207318,0.5024599898207318,0.8628801565793435,60.21450804839842,Emerging,True
3ju2C5jbgWg,2018-03-14,301506,104012.0,52.66590377429188,0.5266590377429188,0.7976624014115805,60.212425052665694,Emerging,True
2MIyipJK5RM,2018-05-16,1614141,310649.0,23.832060342526077,0.23832060342526076,4.403642556629191,60.207644628099175,Emerging,True
7YTlLQsszH8,2017-11-27,179505,30851.0,20.753561962678436,0.20753561962678435,6.497869140135372,60.20310052395614,Emerging,True
j2wDUFASet0,2018-01-20,2957540,443477.0,17.639852302826142,0.17639852302826142,12.48879136038735,60.200143142656515,Emerging,True
bK7iu0eTN2c,2017-12-16,358839,75863.0,26.808987334614947,0.2680898733461495,3.2582857493193327,60.19927213309566,Emerging,True
K2anA8q9sCg,2018-04-16,86901,50662.0,139.79966334611882,1.3979966334611882,0.2324484183150942,60.19913034084158,Emerging,True
pA0MdlTcBH0,2017-12-12,107936,18775.0,21.057412994470674,0.21057412994470673,6.240735250518826,60.18933317128504,Emerging,True
6o9KYDfof24,2018-03-28,150331,23604.0,18.625865048490063,0.18625865048490062,9.326087101130174,60.189262275158,Emerging,True
RmV1JQolnXo,2018-03-30,109035,20734.0,23.481047779753343,0.23481047779753342,4.571009308937497,60.18343866472209,Emerging,True
_o01Xi3vU50,2018-02-05,580734,364584.0,168.67175572519085,1.6867175572519084,0.19165401026976206,60.178614352076906,Emerging,True
Go8VUAZWhpY,2018-05-04,895240,167322.0,22.986380334048615,0.22986380334048614,4.8477503239354816,60.17284138173176,Emerging,True
FVPtvz3oSNY,2018-01-25,293413,82415.0,39.05961193944966,0.3905961193944966,1.375194691441756,60.17133568303354,Emerging,True
1DQ8k3-sz-4,2018-04-29,162124,66870.0,70.20177630335735,0.7020177630335734,0.5366262860526511,60.169573407875546,Emerging,True
gXHau5ebHLo,2018-06-02,565311,318408.0,128.96076596882176,1.2896076596882176,0.2561421942965907,60.169029870901525,Emerging,True
00uHMkOzsyo,2018-06-04,809542,306310.0,60.86854572046293,0.6086854572046293,0.642585560724459,60.16330416464106,Emerging,True
sohRVnflO0w,2018-03-14,352801,88680.0,33.575520310766656,0.33575520310766654,1.9370693393726208,60.161987522281635,Emerging,True
gkRrr0w7YnY,2018-02-07,1043606,185437.0,21.60844775329801,0.2160844775329801,5.778713422498529,60.153267298654995,Emerging,True
0qAexDFUW2U,2018-06-14,100169,50812.0,102.94791012419718,1.0294791012419717,0.3354331180305284,60.1488346027116,Emerging,True
3vUmNBAcjWo,2018-03-28,64179,21033.0,48.74843554443054,0.4874843554443054,0.9006061172657722,60.14763949656998,Emerging,True
tgkdrgg4Pc8,2018-01-17,327780,189131.0,136.40992722630529,1.364099272263053,0.2364390749893221,60.13555677091773,Emerging,True
RSL1-rvGmj4,2018-01-21,1066407,277559.0,35.185358903109346,0.3518535890310935,1.7557086553257808,60.12442270296548,Emerging,True
7acJ-XHyPx8,2017-12-13,59526,11302.0,23.436463171864634,0.23436463171864635,4.5627120921950075,60.12221141900286,Emerging,True
XtYw9xRYDI4,2017-12-10,76041,12613.0,19.88553950936495,0.1988553950936495,7.402585447324469,60.118227731864096,Emerging,True
Txogjk7J-7k,2018-03-08,333430,190642.0,133.51402078606046,1.3351402078606045,0.2423297243799298,60.11730945821855,Emerging,True
L75Y1UT4Tgc,2018-05-04,1928033,627507.0,48.250246438748626,0.48250246438748623,0.9176191486349041,60.10863987468265,Emerging,True
Ic819_p_2Wk,2018-05-04,100098,19372.0,23.997225181478086,0.23997225181478085,4.257827329217367,60.1070160157727,Emerging,True
tEsa0MotkXE,2018-02-21,1354773,578789.0,74.58774923194292,0.7458774923194292,0.48974994334844285,60.10486212391293,Emerging,True
ztNSxJfBH7M,2018-06-04,315567,46499.0,17.281505047051304,0.17281505047051304,14.522431052676609,60.10249554367202,Emerging,True
MBMQs9OlkMo,2018-03-06,31351,17206.0,121.6401555319901,1.216401555319901,0.2711237281107461,60.100807540647104,Emerging,True
azFe8b6yfb0,2018-04-26,1769461,327916.0,22.747538231550177,0.22747538231550177,4.935401232352677,60.10074002052612,Emerging,True
Z4669P5uVo8,2018-01-28,205488,96751.0,88.97707312138462,0.8897707312138462,0.3951568948065094,60.100105331388754,Emerging,True
1lwI9JJh84Y,2017-11-24,132650,42364.0,46.92200341138161,0.4692200341138161,0.9596683000376931,60.09686098957489,Emerging,True
w_zDxF9b4yk,2018-02-18,34975,7259.0,26.190648001154564,0.26190648001154565,3.390993566833452,60.09676983741154,Emerging,True
xBht9TG7ySw,2018-05-18,17691843,3832600.0,27.653747033658334,0.2765374703365833,2.9807522031480835,60.095730027548214,Emerging,True
3KdPBWXHA58,2018-02-15,1055065,882158.0,510.1921842377695,5.101921842377695,0.0,60.095073394371525,Emerging,True
